order_id,customer_id,order_date,country,category,product,quantity,unit_price,total_amount,status,payment_method,is_returned
ORD-027229,CUST-5020,13/12/2023,Australia,Books,Backpack,3,278.99,836.97,delivered,Credit Card,True
ORD-041561,CUST-6657,2024-01-04,UK,books,Sunglasses,8,$253.53,2028.24,DELIVERED,PayPal,True
ORD-020128,CUST-7180,2023-12-22,Australia,Clothing,Water Bottle,8,"$1,187.93",9503.44,cancelled,Cash,N
ORD-002177,CUST-6926,2022-07-29,US,ELECTRONICS,Resistance Bands,8,£224.4,2648.44,Shipped,PayPal,Yes
ORD-025243,CUST-3081,2023-07-28,United Kingdom,Sports,Bluetooth Speaker,7,107.32,751.24,Delivered,Cash,True
ORD-019703,CUST-4125,"May 28, 2024",DE,SPORTS,Sunglasses,3,$148.17,444.51,Delivered,PayPal,FALSE
ORD-040696,CUST-6729,09 Nov 2022,australia,Electronics,Wireless Headphones,9,126.11,1134.99,Shipped,Cash,FALSE
ORD-023817,CUST-7954,2024-05-11,U.S.A,Home and Garden,Mechanical Keyboard,9,207.72,1869.48,Delivered,Bank Transfer,no
ORD-002788,CUST-0357,09/03/2022,United Kingdom, clothing,Mechanical Keyboard,5,£71.13,355.65,Cancelled,Credit Card,False
ORD-012298,CUST-4135,05-12-2023,Australia,SPORTS,Python Programming Book,4,£107.5,430.0,Cancelled,PayPal,False
ORD-001197,CUST-1994,06-18-2023,United Kingdom,ELECTRONICS,Sunglasses,2,$248.98,497.96,Delivered,PayPal,True
ORD-018061,CUST-5516,10-15-2022,germany,home & garden,Bluetooth Speaker,7,£37.22,260.54,pending,Cash,yes
ORD-020332,CUST-3542,2023-06-03,Germany,Books,Travel Mug,4,"$1,698.05",6792.2,shipped,PayPal,yes
ORD-040387,CUST-0122,31/10/2022,Canada,BOOKS,LED Strip Lights,6,261.96,1571.76,Delivered,Bank Transfer,FALSE
ORD-037213,CUST-4480,2022-04-11,U.K.,Home & Garden,Laptop Stand,6,$7.71,46.26,DELIVERED,Cash,yes
ORD-043897,CUST-7568,"August 23, 2023",U.K.,Home and Garden,Bluetooth Speaker,4,9.04,36.16,cancelled,Bank Transfer,0
ORD-015515,CUST-0283,18/06/2022,United States,Electronics,Python Programming Book,3,143.94,431.82,cancelled,Bank Transfer,yes
ORD-027000,CUST-2091,2024-04-22,DE,Home & Garden,Running Shoes,5,"$1,960.36",9801.8,Pending,Cash,Y
ORD-048240,CUST-0319,30/05/2024,DE,ELECTRONICS,Bluetooth Speaker,3,"$1,111.16",3333.48,delivered,PayPal,FALSE
ORD-005723,CUST-1161,04-29-2024,Canada,BOOKS,Mechanical Keyboard,1,80.37,80.37,Cancelled,Bank Transfer,TRUE
ORD-009136,CUST-5344,14/08/2022,United States,ELECTRONICS,Coffee Table,5,152.29,761.45,shipped,PayPal,N
ORD-043464,CUST-1294,"October 24, 2022",germany,SPORTS,Monitor Stand,3,27.22,81.66,shipped,Bank Transfer,Yes
ORD-049003,CUST-4781,28/03/2024,CANADA,home & garden,USB Hub,6,$133.51,801.06,cancelled,Bank Transfer,True
ORD-018754,CUST-1668,06 Nov 2022,australia,books,Water Bottle,4,$7.18,28.72,pending,PayPal,0
ORD-004968,CUST-1081,02-07-2024,CANADA,clothing ,Monitor Stand,5,£55.17,275.85,delivered,PayPal,1
ORD-018602,CUST-0616,2022-01-11,canada,electronics,Yoga Mat,6,276.8,1660.8,Delivered,Cash,no
ORD-024533,CUST-3293,04-29-2023,Germany,Home & Garden,Phone Case,5,299.44,1497.2,shipped,Bank Transfer,True
ORD-043179,CUST-1708,"January 18, 2024",AUS,BOOKS,Yoga Mat,9,6.03,54.27,Cancelled,PayPal,1
ORD-019711,CUST-5095,06-18-2023,United Kingdom, clothing,Bluetooth Speaker,1,$195.29,195.29,cancelled,Cash,yes
ORD-036778,CUST-4814,"March 17, 2022",US,books,Notebook Set,9,"$1,198.95",10790.55,DELIVERED,Credit Card,no
ORD-015516,CUST-7549,21/05/2023,Australia,SPORTS,Laptop Stand,9,269.3,2423.7,delivered,PayPal,False
ORD-003584,CUST-0307,2022-04-12,Canada,Sports,Notebook Set,1,36.02,36.02,cancelled,Credit Card,yes
ORD-023971,CUST-1372,18/07/2022,AUS,ELECTRONICS,Backpack,7,$217.17,1520.19,cancelled,PayPal,No
ORD-018021,CUST-6365,30 Nov 2023,AUS,Clothing,Wireless Headphones,1,70.42,87.25,Cancelled,PayPal,no
ORD-022602,CUST-4832,26/12/2023,USA,SPORTS,Phone Case,3,18.71,56.13,shipped,Bank Transfer,False
ORD-018853,CUST-6345,12 Dec 2023,United States,Home & Garden,Yoga Mat,8,$207.96,1663.68,DELIVERED,Bank Transfer,True
ORD-012425,CUST-0521,02/04/2024,United Kingdom,clothing ,Running Shoes,3,202.12,606.36,pending,PayPal,No
ORD-027692,CUST-5264,11-05-2023,germany,Sports,Phone Case,8,$231.29,1850.32,shipped,Credit Card,yes
ORD-041046,CUST-6557,2022-03-13,canada,home & garden,LED Strip Lights,7,$239.08,1673.56,Pending,PayPal,FALSE
ORD-022358,CUST-3992,31 May 2022,Canada,SPORTS,Backpack,4,$26.07,104.28,shipped,Credit Card,True
ORD-028248,CUST-1940,03 May 2024,US,clothing ,Resistance Bands,1,76.63,76.63,DELIVERED,PayPal,No
ORD-036436,CUST-7393,2023-08-28,UK,Home & Garden,Phone Case,5,6.54,32.7,DELIVERED,Credit Card,False
ORD-045243,CUST-6929,11-30-2023,United States,books,LED Strip Lights,1,208.24,208.24,shipped,PayPal,N
ORD-031313,CUST-1833,12-01-2022,USA,Books,Desk Lamp,4,£129.45,517.8,cancelled,Cash,no
ORD-021543,CUST-6728,2023-01-10,canada,SPORTS,Office Chair,2,50.23,100.46,Pending,Cash,FALSE
ORD-023361,CUST-0925,17/04/2022,U.S.A,Sports,Laptop Stand,7,103.7,725.9,shipped,Bank Transfer,True
ORD-045551,CUST-6503,"February 25, 2022",Australia,Sports ,Resistance Bands,4,249.26,997.04,cancelled,PayPal,N
ORD-010212,CUST-6694,"July 23, 2023",US,Sports ,Resistance Bands,2,209.05,418.1,Delivered,PayPal,no
ORD-036192,CUST-6263,09/11/2023,US,Clothing,Monitor Stand,4,£269.99,1079.96,Delivered,Credit Card,TRUE
ORD-010718,CUST-0008,07-20-2023,DE,electronics,Bluetooth Speaker,5,228.4,1142.0,cancelled,Bank Transfer,0
ORD-008200,CUST-0444,29 Jan 2024,U.S.A,Sports ,Sunglasses,1,£294.83,294.83,pending,Cash,No
ORD-018794,CUST-7983,12/03/2024,australia,electronics,Monitor Stand,6,$52.65,315.9,cancelled,Cash,Y
ORD-019597,CUST-3108,02-05-2023,United Kingdom,Electronics,Python Programming Book,9,$6.54,58.86,cancelled,Credit Card,False
ORD-049117,CUST-1851,2023-10-26,U.K.,Electronics,Phone Case,3,69.59,208.77,cancelled,PayPal,True
ORD-005367,CUST-1909,15/02/2023,US,electronics,Office Chair,6,£9.88,59.28,Delivered,PayPal,True
ORD-002896,CUST-0841,11-08-2023,germany,home & garden,Notebook Set,5,171.06,855.3,Delivered,Credit Card,1
ORD-024821,CUST-7911,04 Feb 2024,UK,Electronics,LED Strip Lights,5,19.92,99.6,shipped,Bank Transfer,Yes
ORD-014123,CUST-6450,05/12/2022,AUS,Books,Running Shoes,4,$193.06,772.24,delivered,Cash,no
ORD-029291,CUST-7939,2023-06-06,CANADA,Books,LED Strip Lights,7,£176.75,1237.25,shipped,Cash,1
ORD-034065,CUST-0521,09-27-2022,USA,Sports ,Water Bottle,4,273.71,1094.84,shipped,Credit Card,no
ORD-028002,CUST-3021,2023-03-31,Germany,Electronics,Wireless Headphones,1,£204.01,204.01,cancelled,Cash,0
ORD-003643,CUST-7667,"August 31, 2023",United Kingdom,clothing ,Water Bottle,3,£113.92,341.76,Shipped,Credit Card,FALSE
ORD-047368,CUST-3275,31/05/2022,UK,Sports,Running Shoes,6,27.61,192.3,shipped,Cash,True
ORD-033651,CUST-1378,08-22-2023,USA,clothing ,Sunglasses,1,26.98,26.98,cancelled,Cash,no
ORD-048871,CUST-1704,2023-03-24,DE,Books,Wireless Headphones,8,249.35,1994.8,Pending,PayPal,FALSE
ORD-030874,CUST-4393,2022-04-23,germany,BOOKS,Mechanical Keyboard,2,184.51,369.02,Delivered,Bank Transfer,No
ORD-031031,CUST-5608,26/08/2023,United Kingdom,ELECTRONICS,Laptop Stand,6,207.14,1242.84,Cancelled,PayPal,True
ORD-038871,CUST-3049,2023-09-16,United States,clothing ,Resistance Bands,4,66.09,264.36,pending,Credit Card,True
ORD-027036,CUST-4576,15/04/2024,CANADA,SPORTS,LED Strip Lights,9,119.89,1079.01,Cancelled,Bank Transfer,True
ORD-041317,CUST-4421,10/01/2022,CANADA,Sports,Mechanical Keyboard,4,191.07,764.28,pending,PayPal,TRUE
ORD-021643,CUST-0411,03-16-2024,United Kingdom,home & garden,Sunglasses,7,£226.55,1585.85,pending,Credit Card,FALSE
ORD-005452,CUST-0866,12 May 2024,germany,Books,Running Shoes,3,£198.71,596.13,Shipped,Cash,No
ORD-023545,CUST-6920,11/06/2023,Canada,Clothing,Phone Case,1,52.44,52.44,cancelled,Cash,1
ORD-010686,CUST-3217,2022-11-30,United States,Books,Sunglasses,3,174.29,522.87,cancelled,PayPal,FALSE
ORD-015450,CUST-2730,05-13-2022,CANADA,Home & Garden,Mechanical Keyboard,3,150.27,450.81,delivered,PayPal,False
ORD-007867,CUST-7183,08-01-2023,canada,ELECTRONICS,Bluetooth Speaker,8,$207.7,1661.6,Cancelled,Cash,True
ORD-030528,CUST-5876,05-31-2024,germany,BOOKS,Coffee Table,2,$49.36,98.72,Pending,PayPal,0
ORD-031280,CUST-2209,2022-05-19,AUS,SPORTS,Sunglasses,2,$277.38,554.76,Cancelled,PayPal,no
ORD-026449,CUST-7302,25/10/2023,germany,Books,Travel Mug,6,$217.85,1307.1,cancelled,Cash,No
ORD-012868,CUST-6989,01-24-2022,UK,home & garden,Python Programming Book,1,73.86,73.86,Pending,Credit Card,yes
ORD-028329,CUST-5068,21/05/2023,Canada,books,Desk Lamp,1,$31.81,31.81,Shipped,PayPal,No
ORD-042566,CUST-6309,19 Oct 2023,U.S.A,home & garden,Office Chair,2,$17.09,34.18,Delivered,Cash,0
ORD-044524,CUST-0042,04/11/2023,Germany,Books,Backpack,6,£117.17,1098.79,pending,Bank Transfer,yes
ORD-013980,CUST-3335,2024-04-21,Germany,electronics,Backpack,2,214.96,473.73,pending,Bank Transfer,FALSE
ORD-042507,CUST-0398,20 Sep 2023,DE,Home and Garden,Running Shoes,7,$266.64,1866.48,Shipped,Credit Card,yes
ORD-026957,CUST-0552,2022-08-24,australia,home & garden,Mechanical Keyboard,5,£130.1,650.5,Cancelled,Bank Transfer,True
ORD-006475,CUST-6256,23/09/2022,CANADA,BOOKS,Bluetooth Speaker,1,239.2,239.2,pending,Cash,yes
ORD-028400,CUST-4366,2022-01-27,australia,Home & Garden,Backpack,4,80.5,322.0,Shipped,Cash,0
ORD-024273,CUST-3572,05-09-2022,Germany,electronics,Coffee Table,9,£244.44,2199.96,pending,Credit Card,Yes
ORD-027809,CUST-0403,24 Mar 2022,CANADA,Electronics,Backpack,4,123.59,494.36,Pending,Cash,Y
ORD-008812,CUST-7924,12-04-2023,United Kingdom,Clothing,Coffee Table,4,233.0,932.0,cancelled,PayPal,FALSE
ORD-027883,CUST-0851,2024-04-25,australia,Clothing,Office Chair,3,$213.43,640.29,Cancelled,PayPal,yes
ORD-000493,CUST-0595,"February 01, 2024",Canada,clothing ,Resistance Bands,6,$77.63,465.78,Pending,Bank Transfer,yes
ORD-011692,CUST-4634,2022-10-15,USA,Books,Travel Mug,3,149.38,448.14,shipped,Credit Card,False
ORD-043528,CUST-0542,25/11/2022,US,BOOKS,Yoga Mat,1,38.19,38.19,pending,Cash,0
ORD-001117,CUST-1254,04-09-2024,canada,Sports ,LED Strip Lights,4,158.82,635.28,pending,Cash,FALSE
ORD-038406,CUST-5548,02-22-2022,US,Sports ,Backpack,2,39.57,79.14,Shipped,Bank Transfer,False
ORD-037854,CUST-1216,10-14-2022,Australia,clothing ,Phone Case,8,£211.08,1688.64,pending,PayPal,Yes
ORD-030723,CUST-0499,11-12-2022,United Kingdom,Sports ,Travel Mug,9,21.85,196.65,shipped,PayPal,N
ORD-001758,CUST-5729,03-22-2022,United Kingdom,Electronics,Notebook Set,5,175.93,879.65,delivered,Credit Card,no
ORD-044255,CUST-2019,2023-07-07,United States,Home and Garden,Resistance Bands,7,109.68,767.76,shipped,Credit Card,FALSE
ORD-047355,CUST-7267,05-18-2022,U.K.,BOOKS,Sunglasses,3,249.17,747.51,shipped,Cash,FALSE
ORD-043310,CUST-2365,"May 05, 2024",Australia,Home & Garden,Resistance Bands,8,146.0,1168.0,delivered,Credit Card,False
ORD-031434,CUST-7352,2022-11-19,DE,BOOKS,Resistance Bands,5,232.91,1164.55,Cancelled,Bank Transfer,TRUE
ORD-039122,CUST-3297,16/03/2023,UK,electronics,Water Bottle,7,£107.33,751.31,Cancelled,Cash,FALSE
ORD-022974,CUST-0212,"September 17, 2023",DE,ELECTRONICS,Phone Case,3,115.71,347.13,Cancelled,Bank Transfer,no
ORD-049826,CUST-1300,"June 16, 2023",United States,ELECTRONICS,Desk Lamp,4,$75.7,302.8,Delivered,Credit Card,0
ORD-044606,CUST-0320,2024-02-12,AUS,Books,Water Bottle,5,47.23,236.15,Delivered,Bank Transfer,1
ORD-027077,CUST-4848,04-16-2024,Germany,Sports,Resistance Bands,2,88.07,99.29,Shipped,PayPal,True
ORD-001001,CUST-2765,18 Jun 2024,United States,clothing ,USB Hub,8,247.84,1982.72,Pending,Cash,Y
ORD-021626,CUST-1619,30 Mar 2022,australia,Home & Garden,Backpack,1,75.27,75.27,cancelled,Bank Transfer,FALSE
ORD-036413,CUST-1007,"September 26, 2023",Canada,Sports,LED Strip Lights,3,$141.15,423.45,delivered,PayPal,False
ORD-019168,CUST-0001,2023-05-05,Canada,Books,Office Chair,3,140.92,422.76,cancelled,Bank Transfer,0
ORD-044770,CUST-2648,25 Mar 2022,U.S.A,ELECTRONICS,Laptop Stand,1,£20.84,20.84,cancelled,Credit Card,1
ORD-027046,CUST-4315,10-15-2023,Australia,Sports ,LED Strip Lights,1,$181.65,181.65,DELIVERED,PayPal,FALSE
ORD-011186,CUST-3707,2023-09-07,DE,Books,Travel Mug,1,$6.27,6.27,Shipped,PayPal,0
ORD-034465,CUST-7038,2022-09-25,CANADA,Electronics,Laptop Stand,3,$174.88,524.64,pending,Bank Transfer,True
ORD-035064,CUST-7351,2024-02-15,canada,Sports ,Coffee Table,1,199.95,199.95,pending,Credit Card,FALSE
ORD-005940,CUST-2391,2023-11-18,Canada,SPORTS,Bluetooth Speaker,2,$253.85,133356.15,shipped,Bank Transfer,0
ORD-049715,CUST-4043,17/11/2023,United Kingdom,Home & Garden,Running Shoes,8,165.93,1327.44,delivered,Bank Transfer,0
ORD-042737,CUST-4339,12-29-2023,United Kingdom,Sports ,Sunglasses,6,"$1,872.35",11234.1,pending,Cash,False
ORD-011034,CUST-5053,07/06/2024,DE,Electronics,Water Bottle,7,"$1,997.53",13982.71,cancelled,Cash,yes
ORD-036082,CUST-7364,04-23-2023,UK,Sports,Travel Mug,2,$48.99,97.98,Cancelled,Credit Card,False
ORD-014825,CUST-1717,27 Jan 2024,US,books,Bluetooth Speaker,6,£204.55,1227.3,delivered,Credit Card,False
ORD-024735,CUST-7144,07 Apr 2022,UK,Clothing,Backpack,6,13.99,83.94,shipped,Credit Card,FALSE
ORD-047422,CUST-2301,20/11/2023,U.S.A,Books,Monitor Stand,8,238.72,1909.76,Cancelled,Bank Transfer,True
ORD-042553,CUST-3189,2022-08-30,UK,Home and Garden,Notebook Set,6,£59.43,356.58,shipped,Bank Transfer,FALSE
ORD-009916,CUST-3045,31/05/2024,Canada,SPORTS,Yoga Mat,9,226.27,2036.43,pending,Bank Transfer,no
ORD-023990,CUST-7734,2023-09-07,USA,Books,Yoga Mat,7,£190.79,1335.53,Delivered,Credit Card,No
ORD-032984,CUST-5116,23/08/2022,U.S.A,Electronics,Water Bottle,7,$228.14,2785.95,Delivered,Cash,True
ORD-023092,CUST-3155,30/03/2024,canada,Clothing,Monitor Stand,8,$62.98,503.84,Pending,Bank Transfer,Yes
ORD-032431,CUST-7731,13 Apr 2022,U.S.A,clothing ,Wireless Headphones,3,$144.57,433.71,Shipped,PayPal,False
ORD-033841,CUST-6894,26/06/2023,AUS,Sports ,Wireless Headphones,7,"$1,930.07",13510.49,delivered,Cash,TRUE
ORD-008683,CUST-7271,03/04/2022,CANADA,books,Notebook Set,6,125.61,753.66,Delivered,Cash,True
ORD-007007,CUST-6593,"June 15, 2023",U.K.,Clothing,Yoga Mat,6,$278.69,1672.14,Cancelled,PayPal,True
ORD-013380,CUST-1432,"November 08, 2022",USA,Books,USB Hub,5,67.56,337.8,DELIVERED,PayPal,True
ORD-041421,CUST-5155,2023-01-20,DE,Home & Garden,LED Strip Lights,7,30.88,216.16,shipped,Bank Transfer,True
ORD-022795,CUST-7821,"July 07, 2022",UK,electronics,Monitor Stand,9,239.61,2156.49,shipped,PayPal,0
ORD-032083,CUST-4879,09-02-2022,UK,SPORTS,Office Chair,6,"$1,521.31",9127.86,shipped,Bank Transfer,TRUE
ORD-047637,CUST-4049,06-02-2022,USA,Sports,Running Shoes,8,$74.95,599.6,Cancelled,Bank Transfer,1
ORD-031227,CUST-6806,2022-06-19,canada,home & garden,USB Hub,9,227.18,2044.62,Delivered,Bank Transfer,True
ORD-046474,CUST-1508,03-16-2023,U.S.A,BOOKS,Monitor Stand,9,269.12,2422.08,DELIVERED,PayPal,Yes
ORD-032794,CUST-4144,"May 06, 2024",U.K.,Sports ,Mechanical Keyboard,9,200.04,1800.36,shipped,Cash,False
ORD-011705,CUST-6005,"January 07, 2022",United Kingdom,Home and Garden,Resistance Bands,4,£194.78,779.12,delivered,Credit Card,no
ORD-043370,CUST-6956,25/12/2023,U.K.,home & garden,USB Hub,5,34.79,173.95,Delivered,Cash,True
ORD-007660,CUST-5355,09/01/2024,australia,Sports,Sunglasses,5,£187.17,935.85,Shipped,Bank Transfer,False
ORD-046170,CUST-7571,30/03/2024,USA,SPORTS,Running Shoes,7,73.86,517.02,Pending,Cash,1
ORD-038459,CUST-0418,05/05/2024,Australia,electronics,Coffee Table,9,249.28,2243.52,delivered,Bank Transfer,Yes
ORD-042513,CUST-0250,06 Mar 2022,United Kingdom, clothing,Water Bottle,7,258.08,1806.56,shipped,Credit Card,Y
ORD-016669,CUST-3450,05 Nov 2022,Australia,SPORTS,LED Strip Lights,6,268.79,1612.74,DELIVERED,Credit Card,No
ORD-012722,CUST-1665,2022-08-27,germany,BOOKS,Sunglasses,1,176.16,176.16,Delivered,Cash,0
ORD-009172,CUST-6577,10/08/2022,canada,clothing ,Desk Lamp,4,$168.02,672.08,shipped,Cash,N
ORD-043616,CUST-3981,04/04/2022,AUS,BOOKS,Notebook Set,9,259.86,2338.74,Shipped,Bank Transfer,N
ORD-026424,CUST-0979,27/08/2022,CANADA,Clothing,Yoga Mat,6,240.85,1445.1,Cancelled,PayPal,no
ORD-011909,CUST-6253,07-02-2023,DE,Home and Garden,Notebook Set,9,93.91,845.19,Cancelled,PayPal,Yes
ORD-033399,CUST-0091,2022-12-21,Australia,Sports,Wireless Headphones,1,$254.43,254.43,cancelled,Credit Card,N
ORD-024969,CUST-3693,25 Jul 2022,australia,home & garden,Sunglasses,4,294.04,1176.16,delivered,Credit Card,True
ORD-021608,CUST-0915,17 Apr 2023,canada,Sports ,Bluetooth Speaker,3,275.64,826.92,shipped,PayPal,False
ORD-049289,CUST-0714,05 Jun 2024,USA,Home and Garden,Coffee Table,3,$101.39,304.17,Cancelled,Bank Transfer,False
ORD-041476,CUST-2234,2022-11-05,Australia,Clothing,Water Bottle,5,63.76,318.8,cancelled,Credit Card,0
ORD-039383,CUST-1408,02-07-2023,U.K.,Electronics,Python Programming Book,5,$69.08,345.4,DELIVERED,Credit Card,yes
ORD-038012,CUST-2654,23/05/2024,australia, clothing,Mechanical Keyboard,3,"$1,019.60",3058.8,pending,PayPal,no
ORD-033871,CUST-2087,"April 06, 2024",U.K.,clothing ,Water Bottle,2,211.6,423.2,Shipped,PayPal,1
ORD-031132,CUST-0250,21/10/2022,U.K.,Clothing,Running Shoes,8,41.71,333.68,cancelled,Cash,False
ORD-021730,CUST-7786,02/10/2022,UK,Books,Phone Case,1,"$1,231.53",1231.53,Shipped,PayPal,False
ORD-027234,CUST-4966,08-04-2022,Australia,Electronics,Resistance Bands,4,76.61,176.82,DELIVERED,Credit Card,0
ORD-002205,CUST-1478,2022-03-04,US,SPORTS,Bluetooth Speaker,3,146.97,440.91,Delivered,Credit Card,1
ORD-041449,CUST-1975,2022-05-28,australia,ELECTRONICS,Python Programming Book,8,260.43,2083.44,Shipped,PayPal,no
ORD-028573,CUST-4129,01-15-2022,canada,books,LED Strip Lights,5,"$1,490.46",7452.3,cancelled,Bank Transfer,yes
ORD-024771,CUST-1581,2023-07-08,AUS,BOOKS,Resistance Bands,3,221.53,664.59,pending,PayPal,False
ORD-045672,CUST-1776,"August 30, 2023",AUS,SPORTS,Water Bottle,5,$115.84,579.2,Shipped,Bank Transfer,True
ORD-044246,CUST-4459,20 Jun 2023,U.S.A,Clothing,Phone Case,4,£271.83,1087.32,shipped,Bank Transfer,0
ORD-011309,CUST-4126,28 Apr 2022,Canada,home & garden,Coffee Table,7,$134.42,940.94,cancelled,PayPal,no
ORD-013768,CUST-1256,10-21-2022,U.S.A,electronics,Phone Case,7,114.9,804.3,DELIVERED,Cash,Y
ORD-028152,CUST-4653,2023-11-04,germany,Electronics,Backpack,5,$268.92,1344.6,Shipped,Bank Transfer,N
ORD-027607,CUST-6386,21/07/2023,germany,Books,Phone Case,7,"$1,231.98",8623.86,Delivered,Cash,False
ORD-045281,CUST-6976,2022-07-07,AUS,Sports ,Travel Mug,6,156.72,940.32,DELIVERED,Cash,1
ORD-023304,CUST-1854,2023-01-28,UK,Sports,Python Programming Book,6,67.99,407.94,shipped,Cash,no
ORD-004427,CUST-1116,17/02/2024,australia,electronics,Water Bottle,9,261.66,2354.94,Delivered,Cash,N
ORD-020937,CUST-4716,06-21-2023,United Kingdom,Clothing,Resistance Bands,9,$247.44,2226.96,shipped,Cash,False
ORD-020964,CUST-3896,"November 08, 2023",USA,Sports,Coffee Table,7,£281.02,1967.14,Shipped,PayPal,yes
ORD-033488,CUST-4559,2022-07-27,U.S.A,Books,LED Strip Lights,9,54.27,488.43,shipped,Credit Card,TRUE
ORD-046608,CUST-5232,2024-03-05,United Kingdom,books,Yoga Mat,3,169.06,507.18,Delivered,PayPal,N
ORD-006156,CUST-0732,2022-05-14,U.K.,Sports ,Travel Mug,3,121.71,365.13,Shipped,PayPal,N
ORD-020094,CUST-4665,2022-09-28,United States,Books,Notebook Set,5,"$1,769.14",8845.7,shipped,Cash,False
ORD-004026,CUST-5315,17 Apr 2023,UK,electronics,Laptop Stand,7,£36.25,253.75,DELIVERED,Cash,No
ORD-040993,CUST-6649,21/02/2022,USA,Electronics,Phone Case,6,78.48,470.88,Cancelled,Credit Card,False
ORD-029337,CUST-7783,02 Sep 2023,Canada,SPORTS,Notebook Set,7,6.03,42.21,Delivered,PayPal,No
ORD-017909,CUST-1030,2022-09-28,DE,home & garden,Laptop Stand,6,$32.6,195.6,delivered,Credit Card,True
ORD-030432,CUST-7199,03/11/2022,Germany,Electronics,Phone Case,9,217.12,2504.48,DELIVERED,Credit Card,False
ORD-020448,CUST-5473,29 May 2023,United Kingdom,clothing ,Sunglasses,5,143.95,719.75,Shipped,Cash,True
ORD-028039,CUST-7283,03-26-2022,germany,Home and Garden,Yoga Mat,1,"$1,735.81",1735.81,pending,Credit Card,FALSE
ORD-015494,CUST-6319,2022-10-16,canada,Sports,Monitor Stand,9,241.8,2176.2,shipped,PayPal,no
ORD-030117,CUST-6194,10-13-2023,Canada,home & garden,Sunglasses,4,$154.12,472.8,Pending,Bank Transfer,Y
ORD-005819,CUST-2751,11-18-2023,USA,Books,Resistance Bands,9,"$1,527.29",13745.61,Shipped,Bank Transfer,FALSE
ORD-044725,CUST-0185,27 Feb 2023,australia, clothing,Phone Case,6,22.87,137.22,Cancelled,Bank Transfer,no
ORD-032246,CUST-7884,02/08/2023,USA,Home and Garden,Desk Lamp,2,£161.28,322.56,pending,Credit Card,TRUE
ORD-003867,CUST-5506,10-10-2022,Australia,BOOKS,Desk Lamp,6,$143.56,861.36,cancelled,PayPal,TRUE
ORD-002746,CUST-3745,16 Aug 2023,AUS,BOOKS,Bluetooth Speaker,1,280.47,280.47,shipped,PayPal,TRUE
ORD-011868,CUST-0543,09-22-2023,Canada,Sports,Yoga Mat,4,249.71,998.84,Cancelled,Bank Transfer,Yes
ORD-043112,CUST-5141,03/10/2022,U.K.,Sports,Travel Mug,7,160.71,1124.97,Cancelled,Bank Transfer,0
ORD-010705,CUST-0598,15/04/2024,US,Sports ,Laptop Stand,1,$136.51,201.06,Delivered,Cash,True
ORD-011951,CUST-2575,"February 25, 2024",AUS,ELECTRONICS,Travel Mug,9,246.61,2219.49,pending,Credit Card,TRUE
ORD-043792,CUST-3275,"July 12, 2022",canada,electronics,Resistance Bands,6,251.91,1511.46,delivered,Bank Transfer,True
ORD-019612,CUST-3497,07-07-2022,Australia,ELECTRONICS,Backpack,1,"$1,552.97",1552.97,Delivered,Bank Transfer,no
ORD-036983,CUST-1811,13/03/2023,DE,Home & Garden,USB Hub,4,$217.9,871.6,Cancelled,Bank Transfer,yes
ORD-020308,CUST-0212,03/03/2023,United Kingdom,ELECTRONICS,Bluetooth Speaker,7,"$1,665.79",11660.53,Delivered,PayPal,False
ORD-044865,CUST-2469,10/03/2024,Canada,electronics,LED Strip Lights,3,41.61,124.83,delivered,PayPal,True
ORD-026854,CUST-7377,2024-02-11,germany,Home and Garden,Mechanical Keyboard,6,180.49,1082.94,delivered,Bank Transfer,N
ORD-015194,CUST-5118,05-17-2022,United States,Home and Garden,Monitor Stand,4,"$1,446.90",5787.6,cancelled,Credit Card,True
ORD-019644,CUST-0123,21/07/2023,canada,BOOKS,Mechanical Keyboard,6,210.63,1263.78,Pending,PayPal,1
ORD-001402,CUST-4900,2023-07-20,United Kingdom,Sports,Mechanical Keyboard,8,252.31,2018.48,DELIVERED,Credit Card,yes
ORD-031129,CUST-0880,16 Jun 2024,USA,clothing ,Coffee Table,5,$147.93,739.65,delivered,Cash,yes
ORD-012829,CUST-5819,01 Jul 2022,United Kingdom,Sports ,Office Chair,6,257.59,1545.54,DELIVERED,Cash,Yes
ORD-024088,CUST-0393,10-28-2022,germany,electronics,Office Chair,7,"$1,901.82",13312.74,DELIVERED,Bank Transfer,FALSE
